50 2 4 1
24 1 11 1
52 1 3 1
56 29 54 1
59 29 52 1
64 52 4 2
19 8 2 2
31 9 13 0
19 25 5 0
25 1 3 0
17 18 5 1
2 5 67 0
14 38 3 1
33 19 20 0
50 3 5 1
2 12 5 1
52 1 3 1
50 9 5 0
40 25 20 2
54 10 35 1
79 2 3 0
29 1 12 0
35 20 10 0
53 0 6 1
15 8 38 1
10 17 3 1
60 21 4 0
64 19 21 1
1 0 5 1
38 25 29 2
18 41 6 2
16 5 6 1
8 3 67 2
15 3 5 1
33 10 54 0
1 12 14 0
9 8 7 2
3 2 3 1
42 63 68 1
15 2 14 1
38 10 35 2
17 2 4 1
77 9 20 0
12 0 6 1
8 5 6 1
7 4 37 2
9 1 3 0
12 8 7 2
10 0 1 1
22 15 14 1
12 4 5 1
68 32 10 1
41 20 10 1
34 51 29 2
26 1 16 2
15 43 5 1
14 38 4 1
38 26 27 2
29 2 29 0
8 2 37 2
58 29 6 1
4 40 5 1
22 40 5 1
43 3 45 2
50 1 3 1
21 0 3 1
35 10 64 0
22 17 6 1
15 2 37 2
16 3 66 1
4 15 14 1
16 9 5 0
26 3 5 1
12 40 4 1
58 29 55 1
37 44 3 2
0 5 6 1
9 27 6 2
32 49 34 1
19 4 66 1
7 1 65 1
18 43 4 1
12 2 38 2
14 18 5 1
61 53 60 0
53 63 68 2
0 1 14 1
9 40 3 0
20 1 12 1
40 63 55 2
5 4 5 2
75 4 5 1
18 31 7 2
3 40 5 1
20 3 5 2
76 1 25 1
5 15 14 1
1 38 3 2
2 12 14 1
6 12 3 1
68 29 6 2
51 30 3 1
5 3 5 1
28 30 13 2
30 1 13 2
16 38 4 1
32 12 29 2
41 26 27 2
15 0 6 1
9 18 5 1
58 63 5 2
20 4 65 0
15 4 37 2
82 44 3 1
8 8 40 1
48 1 3 0
17 1 38 1
12 0 5 1
4 2 38 1
2 18 5 2
8 7 65 1
18 1 25 2
25 9 2 2
3 0 6 2
0 12 3 1
28 6 64 1
10 4 37 1
7 0 5 2
53 32 39 2
22 4 65 1
7 38 4 2
67 52 62 2
34 1 10 2
18 8 38 1
41 24 59 1
74 1 10 1
81 3 45 2
61 29 6 1
25 9 13 0
58 0 6 1
11 1 65 1
84 4 6 2
5 4 6 2
16 27 6 0
30 30 13 1
8 4 6 1
21 7 66 1
11 18 5 1
50 29 16 2
31 31 6 0
15 0 3 0
69 10 34 1
30 3 45 0
0 5 14 2
4 8 7 1
22 0 7 1
21 5 6 1
21 31 7 1
51 4 6 2
1 40 3 1
0 38 4 2
36 19 10 2
1 1 15 1
14 43 5 1
61 29 21 0
63 4 6 2
19 8 18 2
29 4 37 0
17 9 5 1
20 8 40 1
32 30 13 1
73 12 5 2
57 20 10 0
11 15 14 1
57 37 58 2
2 1 15 1
6 2 43 2
49 7 7 0
55 51 68 1
8 12 14 1
63 28 29 2
56 9 20 0
15 1 18 2
25 50 31 1
78 25 59 2
56 29 55 1
5 4 5 1
17 8 38 1
9 43 4 1
42 32 5 2
68 29 54 2
27 34 31 1
54 19 23 2
11 5 66 1
16 1 18 2
6 3 67 1
16 11 3 2
80 12 3 1
53 1 10 2
55 51 29 1
68 25 29 2
13 12 5 1
0 2 4 1
77 25 6 1
35 28 29 1
2 8 38 0
20 17 4 1
10 8 7 1
5 42 5 2
35 63 5 2
11 1 9 1
36 25 59 2
22 1 12 1
78 61 4 0
13 7 65 1
19 1 12 2
66 26 4 2
14 18 7 1
58 61 4 1
75 11 6 0
25 34 31 1
78 25 20 2
16 25 29 1
14 1 15 1
44 19 23 2
31 29 16 2
41 32 10 2
28 31 7 1
8 43 4 1
19 25 29 2
39 20 10 1
37 10 64 1
17 0 7 1
71 8 25 1
9 8 25 1
12 41 6 2
0 8 40 1
33 63 55 0
0 42 5 1
34 33 10 1
53 20 10 1
1 4 5 1
48 1 16 1
10 5 6 2
20 1 67 1
49 0 1 2
12 9 20 1
65 29 6 2
17 31 7 1
22 43 5 1
12 8 18 1
9 5 66 1
7 1 8 1
19 2 43 2
60 19 4 0
20 12 5 1
10 7 65 1
57 51 68 1
5 31 6 1
32 2 4 1
40 26 4 2
19 4 5 1
18 3 67 2
7 8 2 1
32 1 13 1
3 0 2 1
63 29 55 1
1 0 7 1
68 9 20 1
14 2 14 1
7 40 5 1
58 19 20 2
8 4 37 2
7 12 5 1
56 19 20 0
17 26 27 0
22 31 6 1
0 5 67 1
32 29 16 2
16 2 43 1
71 8 11 1
37 1 10 2
4 12 4 2
78 10 35 1
12 8 24 1
19 12 5 2
5 17 3 1
21 40 5 1
17 3 67 1
18 7 67 1
63 21 4 2
11 12 3 1
6 1 65 1
0 11 6 2
62 26 4 2
17 0 4 1
18 3 66 2
73 8 11 2
2 2 38 2
51 29 31 1
18 1 9 2
17 7 66 1
42 29 23 1
10 2 4 1
18 4 65 1
0 0 1 2
80 2 3 1
74 11 6 1
16 0 2 1
61 19 22 0
12 8 6 2
38 29 23 2
42 10 64 1
0 1 11 1
61 4 6 2
0 8 25 2
69 33 10 1
26 6 37 2
12 3 66 0
18 17 6 1
16 50 4 1
70 19 20 1
0 4 6 2
69 24 59 1
57 24 59 0
70 29 58 1
12 0 4 0
69 29 23 1
4 0 2 1
1 0 3 1
21 2 3 1
33 55 23 1
75 26 4 2
60 19 22 0
16 8 39 1
19 31 6 1
48 4 5 2
7 2 37 1
29 9 4 0
77 26 27 2
45 42 5 1
79 1 3 0
16 1 12 1
28 30 31 1
8 0 4 1
35 10 34 0
47 8 41 2
21 4 66 1
69 0 6 1
5 8 41 1
13 12 3 0
50 34 31 1
61 29 55 0
61 19 21 1
6 12 5 1
15 31 6 2
23 1 11 0
31 50 6 1
34 19 10 1
20 17 6 2
28 13 31 1
18 2 37 1
34 37 58 2
40 29 59 2
6 12 14 1
72 5 6 0
65 61 4 1
22 5 14 2
37 19 10 1
9 8 15 1
22 6 37 0
45 3 47 1
25 9 4 0
26 2 4 1
32 1 30 2
2 0 4 1
37 20 10 0
24 11 3 1
30 12 5 0
5 1 38 1
2 31 7 1
25 1 16 2
58 25 59 2
9 1 67 2
51 50 4 2
71 25 6 1
10 40 4 1
15 12 14 0
43 33 10 1
6 3 5 1
8 9 5 0
17 8 11 1
22 1 38 0
51 9 2 1
19 38 4 2
40 10 34 2
15 40 3 0
75 8 11 0
50 9 4 1
57 10 35 0
17 26 4 0
31 31 7 1
74 50 4 1
17 9 20 1
8 2 14 1
40 33 10 1
22 8 2 1
2 17 4 1
72 4 5 0
25 6 37 2
33 29 6 0
54 33 10 1
45 8 39 2
75 11 3 0
62 29 55 1
33 0 6 1
1 3 67 1
66 29 57 2
2 8 15 2
8 31 7 2
4 31 7 1
16 5 67 1
67 19 22 2
25 4 5 2
18 40 5 1
15 7 66 0
41 10 64 2
23 42 5 0
13 1 9 0
14 4 37 2
54 29 23 2
33 20 10 0
26 9 13 1
20 1 3 2
27 9 13 0
36 51 29 2
16 38 3 1
36 10 54 1
5 1 25 2
32 28 29 1
47 50 4 1
10 15 14 1
23 13 31 0
5 8 2 1
45 3 46 1
2 2 37 1
20 6 37 1
78 63 5 2
26 9 2 1
21 0 7 1
26 1 9 1
25 30 3 2
5 1 65 0
54 51 68 2
11 1 38 1
8 0 3 1
48 12 5 2
18 18 7 2
11 12 4 2
32 50 6 1
68 32 5 1
77 8 6 1
2 9 2 1
45 8 39 2
17 12 5 0
33 51 29 0
45 1 11 0
53 10 34 0
4 2 14 1
71 8 6 2
9 8 6 1
47 3 47 1
50 36 7 1
9 12 4 2
12 12 5 2
72 25 5 2
69 29 54 1
10 8 15 1
15 40 4 1
17 4 6 2
4 12 5 2
41 25 20 2
